,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CG3955,1.81E-120,1.006497272,0.195,0.044,2.32E-116,atlas_1h_alh,CG3955
ND-B16.6,6.48E-120,0.687798028,0.443,0.205,8.29E-116,atlas_1h_alh,ND-B16.6
Eip78C,1.51E-119,0.96463779,0.256,0.081,1.93E-115,atlas_1h_alh,Eip78C
HDAC4,1.69E-119,0.752479898,0.353,0.141,2.16E-115,atlas_1h_alh,HDAC4
ND-MWFE,1.27E-118,0.591972748,0.639,0.368,1.63E-114,atlas_1h_alh,ND-MWFE
flw,8.74E-118,0.753640432,0.377,0.16,1.12E-113,atlas_1h_alh,flw
Tom20,9.32E-118,0.765589026,0.379,0.163,1.19E-113,atlas_1h_alh,Tom20
Argk,1.49E-117,-1.199352258,0.377,0.509,1.90E-113,atlas_1h_alh,Argk
beat-IIIb,3.56E-116,1.052456451,0.231,0.067,4.56E-112,atlas_1h_alh,beat-IIIb
CG2852,1.04E-115,0.495830739,0.734,0.448,1.33E-111,atlas_1h_alh,CG2852
His4r,2.26E-115,0.396906711,0.95,0.738,2.90E-111,atlas_1h_alh,His4r
CG7945,3.63E-115,0.812986671,0.303,0.112,4.64E-111,atlas_1h_alh,CG7945
nkd,4.42E-115,0.895187909,0.347,0.144,5.66E-111,atlas_1h_alh,nkd
Pde9,5.26E-115,0.74538098,0.404,0.182,6.73E-111,atlas_1h_alh,Pde9
COX5A,1.38E-114,0.516136158,0.789,0.518,1.77E-110,atlas_1h_alh,COX5A
CG7630,4.14E-114,0.447982113,0.9,0.65,5.30E-110,atlas_1h_alh,CG7630
cic,3.90E-113,0.66796705,0.387,0.168,4.99E-109,atlas_1h_alh,cic
CG31688,2.48E-112,0.801381039,0.263,0.088,3.18E-108,atlas_1h_alh,CG31688
dpr1,3.20E-111,0.915689191,0.393,0.185,4.10E-107,atlas_1h_alh,dpr1
lncRNA:CR43334,4.55E-111,0.916247823,0.257,0.085,5.82E-107,atlas_1h_alh,lncRNA:CR43334
Sf3b5,6.91E-111,0.791485981,0.272,0.094,8.84E-107,atlas_1h_alh,Sf3b5
RFeSP,2.92E-110,0.566674478,0.561,0.301,3.74E-106,atlas_1h_alh,RFeSP
SPR,7.01E-110,1.096406355,0.297,0.115,8.97E-106,atlas_1h_alh,SPR
cdi,3.25E-109,0.556814191,0.479,0.233,4.16E-105,atlas_1h_alh,cdi
Bgb,7.65E-109,0.938750136,0.181,0.041,9.79E-105,atlas_1h_alh,Bgb
Tob,1.08E-108,0.806034875,0.279,0.1,1.39E-104,atlas_1h_alh,Tob
CG45050,1.59E-108,0.545209315,0.62,0.353,2.04E-104,atlas_1h_alh,CG45050
Cals,1.77E-108,-1.741227226,0.071,0.211,2.26E-104,atlas_1h_alh,Cals
CG31030,1.97E-108,0.614743209,0.505,0.259,2.52E-104,atlas_1h_alh,CG31030
GluRIB,5.74E-108,0.747433428,0.522,0.292,7.34E-104,atlas_1h_alh,GluRIB
CG14989,9.95E-107,1.200537769,0.628,0.434,1.27E-102,atlas_1h_alh,CG14989
Rala,4.46E-106,0.742862821,0.324,0.132,5.71E-102,atlas_1h_alh,Rala
cindr,1.99E-105,0.670320834,0.421,0.202,2.55E-101,atlas_1h_alh,cindr
CG1161,4.96E-105,0.780109825,0.278,0.102,6.35E-101,atlas_1h_alh,CG1161
maf-S,6.72E-105,0.636768245,0.397,0.181,8.60E-101,atlas_1h_alh,maf-S
eff,8.03E-105,-1.299146059,0.34,0.462,1.03E-100,atlas_1h_alh,eff
para,1.66E-104,0.468956379,0.708,0.438,2.12E-100,atlas_1h_alh,para
CG32767,2.37E-104,0.613922027,0.449,0.221,3.03E-100,atlas_1h_alh,CG32767
REPTOR-BP,1.04E-103,0.955511318,0.201,0.056,1.33E-99,atlas_1h_alh,REPTOR-BP
alphaTub84D,1.72E-103,-1.561624686,0.066,0.202,2.20E-99,atlas_1h_alh,alphaTub84D
CG10543,7.26E-103,0.819911218,0.268,0.097,9.30E-99,atlas_1h_alh,CG10543
Frq1,3.24E-102,0.595472408,0.646,0.398,4.15E-98,atlas_1h_alh,Frq1
unk,8.21E-102,0.820065425,0.249,0.085,1.05E-97,atlas_1h_alh,unk
CG5758,1.71E-101,-1.727710388,0.038,0.156,2.19E-97,atlas_1h_alh,CG5758
CG32982,2.41E-101,1.193410642,0.255,0.094,3.08E-97,atlas_1h_alh,CG32982
shep,5.88E-100,0.43884781,0.922,0.789,7.52E-96,atlas_1h_alh,shep
CG12605,5.47E-99,0.70350898,0.286,0.11,7.01E-95,atlas_1h_alh,CG12605
Prosap,2.22E-98,0.562164404,0.497,0.264,2.84E-94,atlas_1h_alh,Prosap
5-HT1A,1.06E-97,0.80248966,0.423,0.216,1.35E-93,atlas_1h_alh,5-HT1A
Pits,1.82E-97,0.516950951,0.663,0.396,2.32E-93,atlas_1h_alh,Pits
CG30423,4.32E-97,0.616121935,0.356,0.158,5.53E-93,atlas_1h_alh,CG30423
GABA-B-R1,6.65E-97,0.535577084,0.47,0.241,8.51E-93,atlas_1h_alh,GABA-B-R1
blw,2.07E-96,-1.129733686,0.34,0.462,2.65E-92,atlas_1h_alh,blw
ATPsynB,4.54E-96,0.504675161,0.662,0.409,5.81E-92,atlas_1h_alh,ATPsynB
JIL-1,3.82E-95,0.687829506,0.294,0.119,4.89E-91,atlas_1h_alh,JIL-1
COX4,4.91E-95,0.46377069,0.716,0.458,6.28E-91,atlas_1h_alh,COX4
pico,8.25E-95,0.751686662,0.245,0.088,1.06E-90,atlas_1h_alh,pico
fz2,9.56E-95,0.467483096,0.683,0.434,1.22E-90,atlas_1h_alh,fz2
CG13364,3.04E-94,0.52793956,0.497,0.266,3.89E-90,atlas_1h_alh,CG13364
mbl,4.94E-94,0.721403975,0.58,0.366,6.33E-90,atlas_1h_alh,mbl
Pat1,6.01E-94,0.725554344,0.26,0.097,7.70E-90,atlas_1h_alh,Pat1
cib,1.62E-93,-1.57825156,0.146,0.284,2.08E-89,atlas_1h_alh,cib
Srrm234,5.40E-93,0.527642367,0.416,0.203,6.91E-89,atlas_1h_alh,Srrm234
SkpA,6.90E-93,0.553251891,0.421,0.206,8.83E-89,atlas_1h_alh,SkpA
inaE,7.21E-93,0.66287792,0.324,0.14,9.23E-89,atlas_1h_alh,inaE
Adk2,1.65E-92,0.729706563,0.239,0.085,2.11E-88,atlas_1h_alh,Adk2
His2Av,1.73E-92,0.704831177,0.247,0.089,2.21E-88,atlas_1h_alh,His2Av
HmgD,2.33E-92,0.473413767,0.695,0.433,2.99E-88,atlas_1h_alh,HmgD
CG42750,2.49E-92,0.683736946,0.327,0.144,3.19E-88,atlas_1h_alh,CG42750
CG7582,6.15E-92,0.867912638,0.144,0.03,7.87E-88,atlas_1h_alh,CG7582
ATPsynE,1.01E-91,0.490773282,0.693,0.437,1.30E-87,atlas_1h_alh,ATPsynE
Smr,3.30E-91,0.511020014,0.433,0.217,4.22E-87,atlas_1h_alh,Smr
CG2269,2.55E-90,-1.500458703,0.187,0.325,3.26E-86,atlas_1h_alh,CG2269
CG8671,1.77E-89,0.623891716,0.323,0.143,2.26E-85,atlas_1h_alh,CG8671
nAChRalpha3,2.34E-89,0.835828816,0.25,0.096,3.00E-85,atlas_1h_alh,nAChRalpha3
gammaSnap1,3.42E-89,0.771909314,0.238,0.088,4.37E-85,atlas_1h_alh,gammaSnap1
CG31635,4.61E-89,0.772419498,0.221,0.076,5.90E-85,atlas_1h_alh,CG31635
veli,3.48E-88,0.701875365,0.235,0.085,4.45E-84,atlas_1h_alh,veli
vvl,1.14E-87,1.025690579,0.412,0.232,1.45E-83,atlas_1h_alh,vvl
Chchd2,2.38E-87,0.571931581,0.414,0.211,3.04E-83,atlas_1h_alh,Chchd2
SdhD,7.66E-87,0.636400579,0.323,0.146,9.80E-83,atlas_1h_alh,SdhD
Sec61beta,1.01E-86,0.595912075,0.302,0.129,1.29E-82,atlas_1h_alh,Sec61beta
SdhC,1.22E-86,0.514126937,0.461,0.246,1.57E-82,atlas_1h_alh,SdhC
CG5065,3.21E-85,0.54086632,0.423,0.219,4.10E-81,atlas_1h_alh,CG5065
Akap200,7.12E-85,-1.60287626,0.09,0.214,9.12E-81,atlas_1h_alh,Akap200
PAN3,2.16E-84,0.505837811,0.414,0.209,2.76E-80,atlas_1h_alh,PAN3
Arpc4,2.61E-84,0.626063144,0.254,0.099,3.34E-80,atlas_1h_alh,Arpc4
CG43759,3.66E-84,0.851689718,0.269,0.113,4.69E-80,atlas_1h_alh,CG43759
unc-13,4.34E-84,-1.160743422,0.287,0.409,5.56E-80,atlas_1h_alh,unc-13
AstC-R2,1.37E-83,0.864694379,0.262,0.109,1.75E-79,atlas_1h_alh,AstC-R2
CG40228,3.95E-83,0.702436614,0.27,0.113,5.05E-79,atlas_1h_alh,CG40228
Cp110,3.97E-83,0.560669928,0.297,0.128,5.08E-79,atlas_1h_alh,Cp110
eIF4A,7.57E-82,-1.069083409,0.319,0.433,9.69E-78,atlas_1h_alh,eIF4A
RpS2,9.31E-82,0.376826755,0.862,0.66,1.19E-77,atlas_1h_alh,RpS2
tou,1.20E-81,0.535245901,0.334,0.155,1.53E-77,atlas_1h_alh,tou
dpr10,1.46E-81,0.76853015,0.347,0.173,1.87E-77,atlas_1h_alh,dpr10
Psc,4.53E-81,0.618087238,0.279,0.119,5.80E-77,atlas_1h_alh,Psc
sta,4.77E-81,0.384683579,0.861,0.649,6.11E-77,atlas_1h_alh,sta
sina,3.35E-80,0.568919744,0.319,0.146,4.28E-76,atlas_1h_alh,sina
Trx-2,3.92E-80,0.457275667,0.52,0.298,5.02E-76,atlas_1h_alh,Trx-2
CG4101,4.14E-80,0.735755201,0.215,0.079,5.30E-76,atlas_1h_alh,CG4101
Rab26,2.46E-79,0.697351543,0.208,0.074,3.15E-75,atlas_1h_alh,Rab26
lwr,4.55E-79,0.568481326,0.275,0.116,5.83E-75,atlas_1h_alh,lwr
nrm,2.22E-78,0.909339752,0.176,0.055,2.84E-74,atlas_1h_alh,nrm
tai,1.12E-77,0.577928843,0.323,0.153,1.43E-73,atlas_1h_alh,tai
cg,1.29E-77,0.542499325,0.285,0.124,1.65E-73,atlas_1h_alh,cg
ATPsyngamma,1.45E-77,0.470853642,0.568,0.345,1.86E-73,atlas_1h_alh,ATPsyngamma
7B2,4.66E-77,0.408241038,0.667,0.428,5.96E-73,atlas_1h_alh,7B2
kirre,1.15E-76,0.746633494,0.229,0.091,1.47E-72,atlas_1h_alh,kirre
Taf12,3.17E-76,0.685651529,0.172,0.054,4.06E-72,atlas_1h_alh,Taf12
Met,3.36E-76,0.68173373,0.187,0.063,4.30E-72,atlas_1h_alh,Met
CG9705,1.30E-75,-1.366090311,0.091,0.208,1.67E-71,atlas_1h_alh,CG9705
sky,1.43E-75,0.63081483,0.23,0.091,1.83E-71,atlas_1h_alh,sky
Rab14,2.50E-75,0.721170357,0.159,0.047,3.20E-71,atlas_1h_alh,Rab14
lqf,4.11E-75,0.425890218,0.45,0.243,5.26E-71,atlas_1h_alh,lqf
CG42337,1.38E-74,0.581234515,0.312,0.148,1.77E-70,atlas_1h_alh,CG42337
ATPsynF,3.02E-74,0.343631245,0.86,0.62,3.87E-70,atlas_1h_alh,ATPsynF
CG32369,6.50E-74,0.645580858,0.236,0.097,8.32E-70,atlas_1h_alh,CG32369
SdhB,2.76E-73,0.596073392,0.247,0.104,3.54E-69,atlas_1h_alh,SdhB
Tina-1,4.16E-73,0.620518601,0.227,0.091,5.32E-69,atlas_1h_alh,Tina-1
nmo,5.11E-73,0.404157629,0.699,0.456,6.54E-69,atlas_1h_alh,nmo
ubl,7.51E-73,0.719637698,0.165,0.052,9.61E-69,atlas_1h_alh,ubl
kuz,1.07E-72,0.468351749,0.329,0.158,1.37E-68,atlas_1h_alh,kuz
RNASEK,1.43E-72,0.369012815,0.745,0.495,1.83E-68,atlas_1h_alh,RNASEK
Con,1.72E-72,0.815247149,0.359,0.196,2.20E-68,atlas_1h_alh,Con
CG3402,3.27E-72,0.586188474,0.203,0.075,4.19E-68,atlas_1h_alh,CG3402
kis,4.47E-72,-1.506070145,0.086,0.196,5.72E-68,atlas_1h_alh,kis
CG43737,5.35E-72,0.535642805,0.477,0.282,6.85E-68,atlas_1h_alh,CG43737
side,8.24E-72,0.71589576,0.246,0.106,1.05E-67,atlas_1h_alh,side
HSPC300,1.56E-71,0.722808691,0.157,0.048,2.00E-67,atlas_1h_alh,HSPC300
wry,1.71E-71,0.50363531,0.42,0.232,2.19E-67,atlas_1h_alh,wry
ND-30,4.12E-71,0.498717113,0.305,0.144,5.27E-67,atlas_1h_alh,ND-30
ATPsynD,4.53E-71,0.387273728,0.727,0.493,5.79E-67,atlas_1h_alh,ATPsynD
lbk,6.41E-71,0.50589097,0.319,0.154,8.20E-67,atlas_1h_alh,lbk
CG12991,2.77E-70,0.362847783,0.419,0.22,3.55E-66,atlas_1h_alh,CG12991
ab,5.79E-70,0.826266503,0.21,0.084,7.41E-66,atlas_1h_alh,ab
Pfdn4,6.15E-70,0.574678846,0.262,0.117,7.87E-66,atlas_1h_alh,Pfdn4
Fis1,1.12E-68,0.409919737,0.511,0.299,1.43E-64,atlas_1h_alh,Fis1
side-II,2.18E-68,0.698420358,0.25,0.111,2.79E-64,atlas_1h_alh,side-II
MYPT-75D,4.53E-68,0.814257518,0.176,0.063,5.80E-64,atlas_1h_alh,MYPT-75D
CG43085,9.14E-68,0.745178034,0.172,0.058,1.17E-63,atlas_1h_alh,CG43085
CanB,9.25E-68,0.439270069,0.512,0.307,1.18E-63,atlas_1h_alh,CanB
Gfrl,1.29E-67,0.851280763,0.263,0.124,1.65E-63,atlas_1h_alh,Gfrl
rad,1.97E-67,0.958481226,0.34,0.188,2.52E-63,atlas_1h_alh,rad
mRpL22,4.02E-67,0.649392231,0.148,0.045,5.15E-63,atlas_1h_alh,mRpL22
Gpb5,4.36E-67,0.672880595,0.172,0.06,5.58E-63,atlas_1h_alh,Gpb5
CG16779,5.59E-67,0.457130053,0.332,0.167,7.16E-63,atlas_1h_alh,CG16779
egh,6.63E-67,0.410960883,0.511,0.304,8.49E-63,atlas_1h_alh,egh
CG42340,6.67E-67,0.681362753,0.202,0.08,8.53E-63,atlas_1h_alh,CG42340
CG31855,6.85E-67,0.650447974,0.149,0.046,8.77E-63,atlas_1h_alh,CG31855
SC35,7.38E-67,0.522071712,0.227,0.095,9.44E-63,atlas_1h_alh,SC35
CG13551,8.05E-67,-1.054543281,0.189,0.313,1.03E-62,atlas_1h_alh,CG13551
psq,2.03E-66,0.398342826,0.397,0.213,2.59E-62,atlas_1h_alh,psq
alpha-Cat,5.48E-66,0.422261115,0.307,0.148,7.01E-62,atlas_1h_alh,alpha-Cat
CG43324,7.30E-66,0.535810219,0.28,0.132,9.34E-62,atlas_1h_alh,CG43324
Glut4EF,1.16E-65,0.479221015,0.341,0.175,1.49E-61,atlas_1h_alh,Glut4EF
Tim8,2.48E-65,0.538959981,0.242,0.106,3.18E-61,atlas_1h_alh,Tim8
numb,2.84E-65,0.647110446,0.192,0.075,3.64E-61,atlas_1h_alh,numb
CG3625,4.00E-65,0.450998571,0.316,0.158,5.12E-61,atlas_1h_alh,CG3625
CG10340,5.50E-65,0.623127209,0.167,0.058,7.04E-61,atlas_1h_alh,CG10340
Neb-cGP,1.19E-64,0.351957294,0.754,0.517,1.52E-60,atlas_1h_alh,Neb-cGP
mge,1.26E-64,0.529397366,0.23,0.099,1.61E-60,atlas_1h_alh,mge
CG14321,1.37E-64,0.48388015,0.241,0.106,1.75E-60,atlas_1h_alh,CG14321
Tlk,4.97E-64,0.412009843,0.427,0.241,6.36E-60,atlas_1h_alh,Tlk
l(3)80Fg,9.11E-64,-1.391047569,0.084,0.187,1.17E-59,atlas_1h_alh,l(3)80Fg
dpr8,3.55E-63,0.481656064,0.261,0.119,4.54E-59,atlas_1h_alh,dpr8
CG6617,3.56E-63,0.585134204,0.153,0.051,4.56E-59,atlas_1h_alh,CG6617
salr,2.17E-62,0.911658904,0.218,0.098,2.78E-58,atlas_1h_alh,salr
Cyt-b5,7.74E-62,0.509177457,0.252,0.116,9.91E-58,atlas_1h_alh,Cyt-b5
CG3262,8.15E-62,0.575405504,0.209,0.088,1.04E-57,atlas_1h_alh,CG3262
CG18508,9.41E-62,0.565864494,0.199,0.081,1.20E-57,atlas_1h_alh,CG18508
Dic1,1.11E-61,0.551144732,0.216,0.092,1.42E-57,atlas_1h_alh,Dic1
SK,2.25E-61,0.404664579,0.418,0.238,2.88E-57,atlas_1h_alh,SK
kek3,6.33E-61,0.553187558,0.255,0.12,8.10E-57,atlas_1h_alh,kek3
Chmp1,8.45E-61,0.553108436,0.191,0.076,1.08E-56,atlas_1h_alh,Chmp1
Ubc10,8.50E-61,0.458317708,0.209,0.087,1.09E-56,atlas_1h_alh,Ubc10
ND-ASHI,2.93E-60,0.418360212,0.304,0.153,3.75E-56,atlas_1h_alh,ND-ASHI
Pfdn5,4.09E-60,0.420250277,0.262,0.123,5.24E-56,atlas_1h_alh,Pfdn5
sd,5.32E-60,0.50764523,0.244,0.112,6.80E-56,atlas_1h_alh,sd
RpII215,1.70E-59,0.547896434,0.207,0.088,2.18E-55,atlas_1h_alh,RpII215
mRpL33,4.36E-59,0.462043631,0.274,0.134,5.58E-55,atlas_1h_alh,mRpL33
hth,4.73E-59,0.667056477,0.443,0.286,6.06E-55,atlas_1h_alh,hth
Dlc90F,9.62E-59,0.534596993,0.176,0.067,1.23E-54,atlas_1h_alh,Dlc90F
ghi,2.92E-58,0.481500915,0.195,0.08,3.73E-54,atlas_1h_alh,ghi
CG34159,4.30E-58,0.552104588,0.194,0.081,5.50E-54,atlas_1h_alh,CG34159
CG9005,4.88E-58,0.55599682,0.185,0.075,6.25E-54,atlas_1h_alh,CG9005
CG3726,2.10E-57,0.608003512,0.21,0.093,2.68E-53,atlas_1h_alh,CG3726
dsh,2.22E-57,0.532249918,0.194,0.081,2.84E-53,atlas_1h_alh,dsh
AIMP3,2.33E-57,0.500579789,0.246,0.117,2.98E-53,atlas_1h_alh,AIMP3
kra,3.11E-57,-1.048364577,0.242,0.344,3.98E-53,atlas_1h_alh,kra
skd,1.06E-56,0.375619009,0.36,0.197,1.36E-52,atlas_1h_alh,skd
eIF4G2,1.35E-56,0.510820438,0.171,0.066,1.73E-52,atlas_1h_alh,eIF4G2
CG5903,2.08E-56,0.384148299,0.304,0.156,2.67E-52,atlas_1h_alh,CG5903
lolal,4.60E-56,0.397939409,0.328,0.176,5.88E-52,atlas_1h_alh,lolal
Nrg,6.03E-56,0.241689002,0.489,0.289,7.72E-52,atlas_1h_alh,Nrg
nSyb,9.99E-56,0.318420546,0.776,0.567,1.28E-51,atlas_1h_alh,nSyb
Not1,2.50E-55,0.411956949,0.31,0.162,3.19E-51,atlas_1h_alh,Not1
ND-42,3.62E-55,0.48116961,0.215,0.096,4.63E-51,atlas_1h_alh,ND-42
Grx1,7.07E-55,0.536776703,0.169,0.066,9.05E-51,atlas_1h_alh,Grx1
beat-IIa,7.08E-55,0.483566311,0.342,0.192,9.06E-51,atlas_1h_alh,beat-IIa
CG9919,7.42E-55,0.405496157,0.266,0.132,9.49E-51,atlas_1h_alh,CG9919
CG31324,1.27E-54,0.58432546,0.199,0.088,1.62E-50,atlas_1h_alh,CG31324
shakB,1.33E-54,0.5181683,0.302,0.162,1.70E-50,atlas_1h_alh,shakB
scrt,2.41E-54,0.410590325,0.556,0.365,3.09E-50,atlas_1h_alh,scrt
VhaPPA1-1,2.47E-54,0.479609651,0.208,0.092,3.16E-50,atlas_1h_alh,VhaPPA1-1
ND-B15,4.21E-54,0.347502866,0.396,0.225,5.39E-50,atlas_1h_alh,ND-B15
Dscam2,4.73E-54,0.41831,0.608,0.411,6.05E-50,atlas_1h_alh,Dscam2
Fas2,1.01E-53,0.686535985,0.506,0.353,1.29E-49,atlas_1h_alh,Fas2
CG15012,1.59E-53,0.306860525,0.3,0.153,2.03E-49,atlas_1h_alh,CG15012
hrg,1.96E-53,0.539313997,0.196,0.086,2.51E-49,atlas_1h_alh,hrg
AP-1sigma,3.55E-53,0.479666966,0.202,0.09,4.55E-49,atlas_1h_alh,AP-1sigma
ct,5.61E-53,0.720333223,0.418,0.28,7.18E-49,atlas_1h_alh,ct
chinmo,9.54E-53,0.326232587,0.677,0.466,1.22E-48,atlas_1h_alh,chinmo
dally,1.22E-52,0.51273273,0.204,0.092,1.56E-48,atlas_1h_alh,dally
Marf,2.05E-52,0.403012406,0.202,0.089,2.62E-48,atlas_1h_alh,Marf
raskol,3.76E-52,0.442355171,0.211,0.096,4.81E-48,atlas_1h_alh,raskol
ND-18,7.81E-52,0.381372269,0.285,0.148,9.99E-48,atlas_1h_alh,ND-18
sun,1.73E-51,0.322710827,0.577,0.377,2.22E-47,atlas_1h_alh,sun
EMC6,1.99E-51,0.439657197,0.224,0.106,2.54E-47,atlas_1h_alh,EMC6
levy,2.10E-51,0.25814524,0.778,0.538,2.68E-47,atlas_1h_alh,levy
TM4SF,2.33E-51,0.306522788,0.375,0.213,2.98E-47,atlas_1h_alh,TM4SF
Stacl,5.35E-51,0.600848691,0.403,0.253,6.84E-47,atlas_1h_alh,Stacl
Caper,1.37E-50,0.431830661,0.212,0.098,1.76E-46,atlas_1h_alh,Caper
CG34250,1.63E-50,0.484498244,0.193,0.086,2.09E-46,atlas_1h_alh,CG34250
CG11122,2.17E-50,0.415915235,0.196,0.087,2.78E-46,atlas_1h_alh,CG11122
QIL1,3.38E-50,0.389939692,0.258,0.13,4.33E-46,atlas_1h_alh,QIL1
EMC4,6.21E-50,0.389429488,0.215,0.1,7.95E-46,atlas_1h_alh,EMC4
Arf102F,3.55E-49,0.415634993,0.215,0.102,4.54E-45,atlas_1h_alh,Arf102F
mRpS14,4.18E-49,0.413418189,0.241,0.119,5.35E-45,atlas_1h_alh,mRpS14
Mnn1,6.65E-49,0.428552128,0.259,0.134,8.52E-45,atlas_1h_alh,Mnn1
AMPdeam,8.34E-49,0.338909816,0.23,0.111,1.07E-44,atlas_1h_alh,AMPdeam
TfIIA-S,1.57E-48,0.435555146,0.258,0.134,2.01E-44,atlas_1h_alh,TfIIA-S
CG42674,1.71E-48,0.628196778,0.217,0.107,2.18E-44,atlas_1h_alh,CG42674
CG14464,1.72E-48,0.382760404,0.3,0.164,2.21E-44,atlas_1h_alh,CG14464
CG3961,1.88E-48,0.373010122,0.282,0.15,2.40E-44,atlas_1h_alh,CG3961
Rpb10,1.91E-48,0.437241385,0.234,0.117,2.44E-44,atlas_1h_alh,Rpb10
Ldh,1.98E-48,0.150774584,0.822,0.585,2.53E-44,atlas_1h_alh,Ldh
ND-24,4.47E-48,0.405183523,0.213,0.102,5.72E-44,atlas_1h_alh,ND-24
ND-23,1.49E-47,0.449444248,0.205,0.097,1.91E-43,atlas_1h_alh,ND-23
CG17454,2.58E-47,0.496087699,0.196,0.091,3.30E-43,atlas_1h_alh,CG17454
Antp,3.38E-47,0.88630803,0.239,0.131,4.33E-43,atlas_1h_alh,Antp
CG5890,8.80E-47,0.370644721,0.222,0.108,1.13E-42,atlas_1h_alh,CG5890
CG15628,1.05E-46,0.335845431,0.302,0.166,1.34E-42,atlas_1h_alh,CG15628
CG17734,3.64E-46,0.362565743,0.24,0.122,4.65E-42,atlas_1h_alh,CG17734
RhoGAP71E,5.66E-46,0.337567601,0.3,0.167,7.24E-42,atlas_1h_alh,RhoGAP71E
CG44242,8.30E-46,0.309754387,0.373,0.22,1.06E-41,atlas_1h_alh,CG44242
ND-B14,1.24E-45,0.263230292,0.472,0.295,1.58E-41,atlas_1h_alh,ND-B14
Sec61gamma,3.10E-45,0.274155561,0.309,0.172,3.96E-41,atlas_1h_alh,Sec61gamma
CG42541,7.39E-45,0.45229264,0.244,0.129,9.46E-41,atlas_1h_alh,CG42541
UQCR-Q,1.00E-44,0.264845426,0.793,0.576,1.28E-40,atlas_1h_alh,UQCR-Q
CG11752,1.39E-44,0.374940896,0.28,0.154,1.78E-40,atlas_1h_alh,CG11752
CG7378,3.16E-44,0.377880989,0.186,0.086,4.05E-40,atlas_1h_alh,CG7378
ND-15,4.65E-44,0.31373706,0.371,0.22,5.95E-40,atlas_1h_alh,ND-15
Gug,6.80E-44,0.343831096,0.264,0.142,8.70E-40,atlas_1h_alh,Gug
Mdh2,1.09E-43,0.305660111,0.347,0.204,1.40E-39,atlas_1h_alh,Mdh2
Tim23,1.99E-43,0.329365119,0.234,0.12,2.55E-39,atlas_1h_alh,Tim23
jeb,3.18E-43,0.258788975,0.737,0.549,4.07E-39,atlas_1h_alh,jeb
COX6B,4.55E-43,0.280571212,0.728,0.523,5.83E-39,atlas_1h_alh,COX6B
dpr9,1.01E-42,0.311603049,0.41,0.257,1.29E-38,atlas_1h_alh,dpr9
Nlg2,1.36E-42,0.23723393,0.479,0.302,1.74E-38,atlas_1h_alh,Nlg2
Lim1,1.94E-42,0.404005293,0.273,0.152,2.48E-38,atlas_1h_alh,Lim1
CG11151,4.08E-42,0.392182787,0.219,0.112,5.22E-38,atlas_1h_alh,CG11151
Wdr62,1.17E-41,0.312628657,0.294,0.166,1.50E-37,atlas_1h_alh,Wdr62
CG6115,1.27E-41,0.322147643,0.222,0.114,1.63E-37,atlas_1h_alh,CG6115
Fim,1.89E-41,0.330967785,0.243,0.129,2.42E-37,atlas_1h_alh,Fim
Usp7,2.01E-41,0.257792446,0.322,0.185,2.57E-37,atlas_1h_alh,Usp7
Fer1HCH,8.14E-41,0.160960646,0.403,0.244,1.04E-36,atlas_1h_alh,Fer1HCH
His3.3A,1.11E-40,0.204789137,0.365,0.215,1.42E-36,atlas_1h_alh,His3.3A
Spn,1.12E-40,0.320785849,0.255,0.139,1.44E-36,atlas_1h_alh,Spn
COX7A,1.15E-40,0.239063606,0.761,0.557,1.47E-36,atlas_1h_alh,COX7A
ATPsynO,1.20E-40,0.273808787,0.646,0.449,1.53E-36,atlas_1h_alh,ATPsynO
Socs36E,1.35E-40,0.277184487,0.3,0.172,1.73E-36,atlas_1h_alh,Socs36E
ND-B18,1.49E-40,0.271288803,0.285,0.16,1.91E-36,atlas_1h_alh,ND-B18
Ntf-2,3.35E-40,0.299256311,0.233,0.123,4.28E-36,atlas_1h_alh,Ntf-2
CG13751,7.19E-40,0.234347676,0.348,0.205,9.20E-36,atlas_1h_alh,CG13751
dpr14,1.25E-39,0.223321999,0.315,0.181,1.60E-35,atlas_1h_alh,dpr14
CG31221,1.48E-39,0.381266736,0.672,0.522,1.90E-35,atlas_1h_alh,CG31221
RpII18,2.43E-39,0.289948104,0.247,0.134,3.11E-35,atlas_1h_alh,RpII18
Taf10b,7.63E-39,0.357983332,0.211,0.11,9.76E-35,atlas_1h_alh,Taf10b
CG9932,1.62E-38,0.290887702,0.206,0.104,2.07E-34,atlas_1h_alh,CG9932
Pvf3,2.54E-38,0.63782907,0.33,0.216,3.25E-34,atlas_1h_alh,Pvf3
CG9034,8.08E-38,0.230866072,0.379,0.234,1.03E-33,atlas_1h_alh,CG9034
ATPsynG,9.48E-38,0.218573125,0.739,0.522,1.21E-33,atlas_1h_alh,ATPsynG
lncRNA:roX2,2.01E-37,0.281593567,0.323,0.192,2.57E-33,atlas_1h_alh,lncRNA:roX2
Hk,2.09E-37,0.263225414,0.305,0.18,2.68E-33,atlas_1h_alh,Hk
DopEcR,2.01E-36,0.1749295,0.404,0.252,2.58E-32,atlas_1h_alh,DopEcR
RhoGAPp190,2.55E-36,0.220721134,0.342,0.209,3.26E-32,atlas_1h_alh,RhoGAPp190
RapGAP1,6.03E-36,0.638695164,0.255,0.151,7.71E-32,atlas_1h_alh,RapGAP1
