"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG5028",7.72023197107143e-44,-0.115367693394487,0.076,0.291,9.88035287657722e-40,"Nonannotated progenitors","CG5028"
"Nmdmc",9.90903494619767e-44,-0.182180880160422,0.025,0.164,1.26815829241438e-39,"Nonannotated progenitors","Nmdmc"
"kmr",1.02492677252113e-43,-0.129526312047127,0.266,0.706,1.31170128347254e-39,"Nonannotated progenitors","kmr"
"eEF1gamma",1.09127769526056e-43,-0.489078443194089,0.443,0.896,1.39661719439447e-39,"Nonannotated progenitors","eEF1gamma"
"CG1890",1.12178919140421e-43,-0.134306250990142,0.041,0.206,1.43566580715911e-39,"Nonannotated progenitors","CG1890"
"Naa15-16",1.13035144306959e-43,-0.18941097912669,0.034,0.189,1.44662377684046e-39,"Nonannotated progenitors","Naa15-16"
"lncRNA:CR43264",1.32064275994561e-43,-0.152763416475132,0.078,0.294,1.69015860417839e-39,"Nonannotated progenitors","lncRNA:CR43264"
"Acn",1.4643271574676e-43,-0.139304445609376,0.052,0.235,1.87404589612703e-39,"Nonannotated progenitors","Acn"
"CG30159",1.5989672608363e-43,-0.171552741860862,0.076,0.29,2.04635830041829e-39,"Nonannotated progenitors","CG30159"
"Su(var)2-HP2",1.99122442662519e-43,-0.131194281116293,0.037,0.195,2.54836902119492e-39,"Nonannotated progenitors","Su(var)2-HP2"
"sty",2.06784951965304e-43,-0.112820345817316,0.118,0.384,2.64643381525196e-39,"Nonannotated progenitors","sty"
"dpn",2.72009420810228e-43,-0.227311490843248,0.028,0.17,3.4811765675293e-39,"Nonannotated progenitors","dpn"
"CG7483",3.12075992339743e-43,-0.205409274140154,0.036,0.194,3.99394854996403e-39,"Nonannotated progenitors","CG7483"
"mAcon1",3.14472815457314e-43,-0.164488095290098,0.058,0.249,4.02462309222271e-39,"Nonannotated progenitors","mAcon1"
"CG12384",3.26526562160268e-43,-0.101411396031624,0.161,0.474,4.17888694252711e-39,"Nonannotated progenitors","CG12384"
"dikar",4.65955650807132e-43,-0.21122305403536,0.041,0.205,5.96330041902968e-39,"Nonannotated progenitors","dikar"
"p23",5.31014402742272e-43,-0.551530935621448,0.521,0.929,6.7959223262956e-39,"Nonannotated progenitors","p23"
"CG6388",6.54557401370106e-43,-0.120202140678767,0.055,0.239,8.37702562273461e-39,"Nonannotated progenitors","CG6388"
"noc",6.70922070775651e-43,-0.13721818657303,0.071,0.279,8.58646066178679e-39,"Nonannotated progenitors","noc"
"CG2926",6.7605093519932e-43,-0.110790256628878,0.1,0.345,8.65209986868089e-39,"Nonannotated progenitors","CG2926"
"mRpL2",9.37451640042942e-43,-0.12337999096367,0.055,0.241,1.19975060892696e-38,"Nonannotated progenitors","mRpL2"
"Xe7",9.85705140657233e-43,-0.156770884245454,0.052,0.231,1.26150543901313e-38,"Nonannotated progenitors","Xe7"
"pav",1.00492341146327e-42,-0.217216921153284,0.029,0.172,1.28610098199069e-38,"Nonannotated progenitors","pav"
"eIF4H1",1.01509354413635e-42,-0.266383829888652,0.292,0.734,1.29911671778571e-38,"Nonannotated progenitors","eIF4H1"
"dUTPase",1.12481090504969e-42,-0.196341457381944,0.278,0.71,1.4395329962826e-38,"Nonannotated progenitors","dUTPase"
"CSN8",1.12868577879507e-42,-0.116558689991684,0.058,0.246,1.44449205970194e-38,"Nonannotated progenitors","CSN8"
"RpA-70",1.22403989441983e-42,-0.144092340097722,0.029,0.172,1.56652625687849e-38,"Nonannotated progenitors","RpA-70"
"Fdh",1.36027538558744e-42,-0.139761145134598,0.088,0.313,1.7408804384748e-38,"Nonannotated progenitors","Fdh"
"kek5",1.44037252952295e-42,-0.123370313577422,0.045,0.214,1.84338876328347e-38,"Nonannotated progenitors","kek5"
"CG3402",1.52842203553735e-42,-0.149047216312753,0.032,0.18,1.9560745210807e-38,"Nonannotated progenitors","CG3402"
"CG32409",1.57536478650321e-42,-0.165820353763109,0.084,0.306,2.01615185376681e-38,"Nonannotated progenitors","CG32409"
"Txl",1.73476375390522e-42,-0.157748544045314,0.05,0.227,2.2201506522479e-38,"Nonannotated progenitors","Txl"
"Rab6",2.07387686864189e-42,-0.130578196332604,0.057,0.243,2.65414761648789e-38,"Nonannotated progenitors","Rab6"
"mRpL54",2.14969630101844e-42,-0.174312171682128,0.053,0.233,2.7511813260434e-38,"Nonannotated progenitors","mRpL54"
"eIF1",2.34049786031835e-42,-0.105701166070159,0.27,0.707,2.99536916163542e-38,"Nonannotated progenitors","eIF1"
"SMC2",2.42851554602522e-42,-0.1648925823923,0.043,0.209,3.10801419580307e-38,"Nonannotated progenitors","SMC2"
"FASN1",2.62465276874555e-42,-0.161254615239873,0.036,0.191,3.35903061344056e-38,"Nonannotated progenitors","FASN1"
"Rrp40",2.77425299252008e-42,-0.114380367210114,0.043,0.208,3.5504889798272e-38,"Nonannotated progenitors","Rrp40"
"Bug22",2.9748889284995e-42,-0.126028701379607,0.041,0.203,3.80726285069366e-38,"Nonannotated progenitors","Bug22"
"Fen1",3.53704427458279e-42,-0.18398961289928,0.024,0.157,4.52670926261105e-38,"Nonannotated progenitors","Fen1"
"CG6724",4.16698850346364e-42,-0.20278016078833,0.026,0.162,5.33291188673277e-38,"Nonannotated progenitors","CG6724"
"enok",4.27401953142771e-42,-0.175299669742666,0.023,0.153,5.46989019632118e-38,"Nonannotated progenitors","enok"
"pnt",5.56259392713234e-42,-0.254741022677492,0.188,0.515,7.11900770794397e-38,"Nonannotated progenitors","pnt"
"Rpn7",6.00006233574189e-42,-0.155711851653654,0.043,0.208,7.67887977728247e-38,"Nonannotated progenitors","Rpn7"
"WRNexo",6.047527462642e-42,-0.101500992632863,0.064,0.258,7.73962564668923e-38,"Nonannotated progenitors","WRNexo"
"CG9752",9.3072216379724e-42,-0.161728949951168,0.031,0.175,1.19113822522771e-37,"Nonannotated progenitors","CG9752"
"aop",9.34353010019651e-42,-0.199816861855931,0.302,0.75,1.19578498222315e-37,"Nonannotated progenitors","aop"
"grp",1.3618824922281e-41,-0.157113100883163,0.075,0.282,1.74293721355352e-37,"Nonannotated progenitors","grp"
"lost",1.55545799781396e-41,-0.154056085587105,0.256,0.663,1.99067514560231e-37,"Nonannotated progenitors","lost"
"Cyp6v1",1.57890666477897e-41,-0.181272868453687,0.025,0.159,2.02068474958413e-37,"Nonannotated progenitors","Cyp6v1"
"Taf2",1.60382726567185e-41,-0.159366874497943,0.024,0.156,2.05257813460684e-37,"Nonannotated progenitors","Taf2"
"CG6066",2.2285961589144e-41,-0.11155198367142,0.045,0.211,2.85215736417865e-37,"Nonannotated progenitors","CG6066"
"Prat",2.25816428700321e-41,-0.138745003258926,0.014,0.123,2.88999865450671e-37,"Nonannotated progenitors","Prat"
"eRF1",2.28698055264984e-41,-0.127843322351061,0.057,0.239,2.92687771128127e-37,"Nonannotated progenitors","eRF1"
"Pdhb",2.46070759205877e-41,-0.108217188272682,0.058,0.244,3.14921357631681e-37,"Nonannotated progenitors","Pdhb"
"CG4570",2.46773849690182e-41,-0.173510339007109,0.039,0.197,3.15821172833494e-37,"Nonannotated progenitors","CG4570"
"Kap-alpha1",2.89535336315209e-41,-0.11795497755991,0.025,0.157,3.70547323416204e-37,"Nonannotated progenitors","Kap-alpha1"
"CG18004",3.16919386841087e-41,-0.105316256082163,0.036,0.187,4.05593431279223e-37,"Nonannotated progenitors","CG18004"
"mt:ND1",4.11689859995698e-41,-0.141616733707048,0.236,0.625,5.26880682822495e-37,"Nonannotated progenitors","mt:ND1"
"polo",4.1580067150275e-41,-0.138319109968133,0.058,0.243,5.32141699389219e-37,"Nonannotated progenitors","polo"
"AP-1sigma",4.3588303667283e-41,-0.118588660282975,0.077,0.285,5.57843110333888e-37,"Nonannotated progenitors","AP-1sigma"
"Set",4.51577007770724e-41,-0.111685263337545,0.218,0.584,5.77928254544972e-37,"Nonannotated progenitors","Set"
"Hexo1",4.78029130686596e-41,-0.215434530604156,0.02,0.142,6.11781681452706e-37,"Nonannotated progenitors","Hexo1"
"CG43051",5.64996429692096e-41,-0.157894041585629,0.049,0.22,7.23082430719945e-37,"Nonannotated progenitors","CG43051"
"Pop2",6.38011757801378e-41,-0.174398256701764,0.039,0.194,8.16527447634204e-37,"Nonannotated progenitors","Pop2"
"CG31694",9.83821620489704e-41,-0.241320755707239,0.023,0.15,1.25909490990272e-36,"Nonannotated progenitors","CG31694"
"r",1.01305174990737e-40,-0.141826349401975,0.026,0.159,1.29650362953145e-36,"Nonannotated progenitors","r"
"CG33298",1.19765784510101e-40,-0.154859993056501,0.062,0.25,1.53276251016027e-36,"Nonannotated progenitors","CG33298"
"dbo",1.45870927085912e-40,-0.144785653155574,0.016,0.131,1.8668561248455e-36,"Nonannotated progenitors","dbo"
"CG7339",1.55286422082855e-40,-0.165593815993433,0.036,0.187,1.98735562981638e-36,"Nonannotated progenitors","CG7339"
"Sep2",1.5776109851429e-40,-0.118795200395183,0.052,0.227,2.01902653878588e-36,"Nonannotated progenitors","Sep2"
"CG4572",1.60907842267504e-40,-0.132397928693909,0.02,0.142,2.05929856533952e-36,"Nonannotated progenitors","CG4572"
"Nup50",1.83128977225136e-40,-0.11822000366761,0.044,0.206,2.34368465052729e-36,"Nonannotated progenitors","Nup50"
"Arp3",1.92727851503434e-40,-0.167789273217207,0.043,0.203,2.46653104354095e-36,"Nonannotated progenitors","Arp3"
"CG15561",2.22662252090835e-40,-0.17922549322437,0.023,0.151,2.8496315022585e-36,"Nonannotated progenitors","CG15561"
"Msr-110",2.52761809237576e-40,-0.154280002735182,0.047,0.213,3.23484563462249e-36,"Nonannotated progenitors","Msr-110"
"Atox1",2.69155985545107e-40,-0.148520568491132,0.049,0.219,3.44465830300628e-36,"Nonannotated progenitors","Atox1"
"Prosbeta3",2.71228949242735e-40,-0.106700466539744,0.227,0.602,3.47118809240853e-36,"Nonannotated progenitors","Prosbeta3"
"Ts",3.09470896948435e-40,-0.206297436924857,0.02,0.14,3.96060853914608e-36,"Nonannotated progenitors","Ts"
"CG10602",3.20108180954473e-40,-0.154686699884409,0.033,0.178,4.09674449985534e-36,"Nonannotated progenitors","CG10602"
"CG9149",3.98609671620945e-40,-0.175739399546246,0.027,0.162,5.10140657740485e-36,"Nonannotated progenitors","CG9149"
"CG11562",4.17351129227935e-40,-0.119741145331711,0.03,0.17,5.34125975185911e-36,"Nonannotated progenitors","CG11562"
"ncm",5.76432312793246e-40,-0.119250156431162,0.166,0.471,7.37718073912797e-36,"Nonannotated progenitors","ncm"
"zf30C",6.61787415138689e-40,-0.121831494051911,0.033,0.176,8.46955533894494e-36,"Nonannotated progenitors","zf30C"
"phol",7.00971441943186e-40,-0.139462427283177,0.027,0.161,8.97103251398889e-36,"Nonannotated progenitors","phol"
"alphaTub84D",7.78407561818004e-40,-0.144773769183394,0.25,0.643,9.96205997614682e-36,"Nonannotated progenitors","alphaTub84D"
"Pgam5",8.20599367996997e-40,-0.215092228905735,0.039,0.192,1.05020307116256e-35,"Nonannotated progenitors","Pgam5"
"CG9471",9.68506092602664e-40,-0.105548431278636,0.046,0.209,1.23949409731289e-35,"Nonannotated progenitors","CG9471"
"Sec22",1.05824987600172e-39,-0.198718380738803,0.023,0.15,1.354348191307e-35,"Nonannotated progenitors","Sec22"
"CG5131",1.30109290542808e-39,-0.116121130435288,0.068,0.26,1.66513870036686e-35,"Nonannotated progenitors","CG5131"
"bowl",1.34303030794127e-39,-0.308364900235927,0.345,0.798,1.71881018810324e-35,"Nonannotated progenitors","bowl"
"Ccdc85",1.52966760252243e-39,-0.117281993143897,0.037,0.186,1.9576685977082e-35,"Nonannotated progenitors","Ccdc85"
"Ciao1",1.74362915062738e-39,-0.106542601391403,0.046,0.208,2.23149658697292e-35,"Nonannotated progenitors","Ciao1"
"Karybeta3",2.04305171557764e-39,-0.113382602485615,0.052,0.224,2.61469758559626e-35,"Nonannotated progenitors","Karybeta3"
"CG3704",2.79614822852106e-39,-0.198552147206886,0.026,0.156,3.57851050286125e-35,"Nonannotated progenitors","CG3704"
"wde",2.88916540083738e-39,-0.143589517116654,0.061,0.244,3.69755387999167e-35,"Nonannotated progenitors","wde"
"Pep",2.99619541261742e-39,-0.107533731466798,0.235,0.611,3.83453088906777e-35,"Nonannotated progenitors","Pep"
"galla-1",3.87821749544238e-39,-0.111527756222946,0.038,0.189,4.96334275066716e-35,"Nonannotated progenitors","galla-1"
"CycB",4.60433917114277e-39,-0.186951979568656,0.026,0.154,5.89263327122851e-35,"Nonannotated progenitors","CycB"
"peng",5.50760893638051e-39,-0.181232576312404,0.022,0.145,7.04863791677978e-35,"Nonannotated progenitors","peng"
"CG4866",5.7437288683854e-39,-0.167334621321784,0.046,0.206,7.35082420575964e-35,"Nonannotated progenitors","CG4866"
"Trp1",5.93068218947648e-39,-0.124104055283571,0.065,0.252,7.590087066092e-35,"Nonannotated progenitors","Trp1"
"CG17454",6.04373952226498e-39,-0.169433565195565,0.039,0.191,7.73477784059472e-35,"Nonannotated progenitors","CG17454"
"brk",6.08914819905224e-39,-0.204552075704523,0.1,0.326,7.79289186514705e-35,"Nonannotated progenitors","brk"
"Lrt",6.90300429000587e-39,-0.104758935138936,0.024,0.151,8.83446489034951e-35,"Nonannotated progenitors","Lrt"
"Vang",8.9947500548283e-39,-0.138260471598181,0.038,0.186,1.15114811201693e-34,"Nonannotated progenitors","Vang"
"RhoGEF2",9.15394059174656e-39,-0.108675110372871,0.087,0.299,1.17152131693172e-34,"Nonannotated progenitors","RhoGEF2"
"TBCB",9.9193995822119e-39,-0.117869844279226,0.032,0.172,1.26948475853148e-34,"Nonannotated progenitors","TBCB"
"CG8531",1.01151083626421e-38,-0.1854021159018,0.021,0.14,1.29453156825094e-34,"Nonannotated progenitors","CG8531"
"CG33993",1.0563230282185e-38,-0.261630243544801,0.084,0.29,1.35188221151403e-34,"Nonannotated progenitors","CG33993"
"Mlc-c",1.15127422413769e-38,-0.155599671426249,0.025,0.153,1.47340075205142e-34,"Nonannotated progenitors","Mlc-c"
"mRpL38",1.47662373301736e-38,-0.147746520366476,0.04,0.192,1.88978305351562e-34,"Nonannotated progenitors","mRpL38"
"ft",1.62661509346719e-38,-0.292680726331379,0.375,0.841,2.08174199661931e-34,"Nonannotated progenitors","ft"
"CG31687",1.65063255754451e-38,-0.190025905364301,0.02,0.139,2.11247954714546e-34,"Nonannotated progenitors","CG31687"
"Fas3",1.82940756395457e-38,-0.18942090828396,0.084,0.291,2.34127580034906e-34,"Nonannotated progenitors","Fas3"
"ATPsynB",1.92229605419839e-38,-0.102547158422658,0.294,0.732,2.4601544901631e-34,"Nonannotated progenitors","ATPsynB"
"Acf",3.7146325677261e-38,-0.145373290965871,0.036,0.18,4.75398676017586e-34,"Nonannotated progenitors","Acf"
"ctrip",4.12398787129863e-38,-0.117227367696277,0.044,0.2,5.27787967768799e-34,"Nonannotated progenitors","ctrip"
"Dhpr",4.72806473804801e-38,-0.150774453234811,0.038,0.186,6.05097725175384e-34,"Nonannotated progenitors","Dhpr"
"l(2)k09848",5.22218723620496e-38,-0.209165274836676,0.023,0.145,6.68335522489511e-34,"Nonannotated progenitors","l(2)k09848"
"CG6340",5.30409217858278e-38,-0.120777466193932,0.05,0.214,6.78817717015024e-34,"Nonannotated progenitors","CG6340"
"His2Av",5.45841074869137e-38,-0.33443101901429,0.354,0.791,6.98567407617522e-34,"Nonannotated progenitors","His2Av"
"CG8142",6.08311906771328e-38,-0.134278043406578,0.031,0.167,7.78517578285945e-34,"Nonannotated progenitors","CG8142"
"uif",6.19719095634894e-38,-0.137280422047152,0.023,0.145,7.93116498593538e-34,"Nonannotated progenitors","uif"
"mRpS29",6.29306701333168e-38,-0.116145451652846,0.039,0.187,8.05386716366188e-34,"Nonannotated progenitors","mRpS29"
"bonsai",6.32969077633725e-38,-0.19278660434526,0.032,0.169,8.10073825555642e-34,"Nonannotated progenitors","bonsai"
"Jasper",6.40318414421764e-38,-0.102220647685616,0.049,0.211,8.19479506776973e-34,"Nonannotated progenitors","Jasper"
"Hacd1",1.35639310754086e-37,-0.149658196850261,0.033,0.172,1.7359118990308e-33,"Nonannotated progenitors","Hacd1"
"CoRest",1.43885357497568e-37,-0.130028441435032,0.041,0.192,1.84144480525387e-33,"Nonannotated progenitors","CoRest"
"FeCH",1.6271317227359e-37,-0.183731828714963,0.02,0.135,2.0824031787574e-33,"Nonannotated progenitors","FeCH"
"GluProRS",1.839458128835e-37,-0.1748408459923,0.03,0.164,2.35413851328303e-33,"Nonannotated progenitors","GluProRS"
"CG3420",2.2378678639227e-37,-0.118776959739924,0.057,0.228,2.86402329224827e-33,"Nonannotated progenitors","CG3420"
"CG32278",2.44953704078494e-37,-0.100771995705552,0.055,0.225,3.13491750479657e-33,"Nonannotated progenitors","CG32278"
"CG10341",2.46034588768277e-37,-0.103697306994021,0.029,0.161,3.14875066705641e-33,"Nonannotated progenitors","CG10341"
"Kank",2.47260630002583e-37,-0.313932014260768,0.049,0.209,3.16444154277306e-33,"Nonannotated progenitors","Kank"
"PCB",2.47310080314154e-37,-0.111766627499547,0.107,0.337,3.16507440786055e-33,"Nonannotated progenitors","PCB"
"Odj",2.79841318514624e-37,-0.117092889376121,0.019,0.131,3.58140919435016e-33,"Nonannotated progenitors","Odj"
"Akr1B",2.97953386691431e-37,-0.177433320542807,0.055,0.224,3.81320744287693e-33,"Nonannotated progenitors","Akr1B"
"eIF2Bgamma",3.23578827445736e-37,-0.161796598690489,0.034,0.172,4.14116183365053e-33,"Nonannotated progenitors","eIF2Bgamma"
"Ttd14",3.96246564259651e-37,-0.1000147862349,0.038,0.183,5.07116352939501e-33,"Nonannotated progenitors","Ttd14"
"sqd",4.16144301866757e-37,-0.448130141926465,0.561,0.943,5.32581477529076e-33,"Nonannotated progenitors","sqd"
"CG7182",5.02443447640562e-37,-0.173332215200984,0.03,0.161,6.43027124290392e-33,"Nonannotated progenitors","CG7182"
"Mcm5",5.25042860775391e-37,-0.156458993013216,0.019,0.132,6.71949853220345e-33,"Nonannotated progenitors","Mcm5"
"CG11790",5.97851671091991e-37,-0.117833297510918,0.034,0.173,7.6513056866353e-33,"Nonannotated progenitors","CG11790"
"btsz",6.32425782245256e-37,-0.16457416193306,0.027,0.153,8.09378516117478e-33,"Nonannotated progenitors","btsz"
"Psi",7.49219899434483e-37,0.148498019910771,0.158,0.449,9.58851627296251e-33,"Nonannotated progenitors","Psi"
"CG17896",8.15638884777979e-37,-0.118379030778682,0.043,0.194,1.04385464473886e-32,"Nonannotated progenitors","CG17896"
"cno",8.37130782435904e-37,-0.150743644956581,0.023,0.143,1.07135997536147e-32,"Nonannotated progenitors","cno"
"Eip55E",8.89617754894004e-37,-0.1590136100923,0.047,0.205,1.13853280271335e-32,"Nonannotated progenitors","Eip55E"
"CG33181",1.05297855985772e-36,-0.122364440954883,0.051,0.213,1.34760196090591e-32,"Nonannotated progenitors","CG33181"
"Gp210",1.08348658180121e-36,-0.105282048035245,0.032,0.167,1.38664612738919e-32,"Nonannotated progenitors","Gp210"
"HIP",1.38158433675644e-36,-0.114519051182495,0.035,0.173,1.76815163418089e-32,"Nonannotated progenitors","HIP"
"mthl5",1.68415712684039e-36,-0.148994175602023,0.026,0.15,2.15538429093033e-32,"Nonannotated progenitors","mthl5"
"hdly",2.15691523319868e-36,-0.322662815361384,0.264,0.613,2.76042011544767e-32,"Nonannotated progenitors","hdly"
"rngo",2.36451346128615e-36,-0.118475456085018,0.025,0.146,3.02610432775401e-32,"Nonannotated progenitors","rngo"
"ex",2.78266225146331e-36,-0.226683011901441,0.03,0.161,3.56125114942274e-32,"Nonannotated progenitors","ex"
"Rbm13",2.87667621059108e-36,-0.118689860862577,0.035,0.173,3.68157021431447e-32,"Nonannotated progenitors","Rbm13"
"CG11334",3.1096882266911e-36,-0.122865098136795,0.031,0.164,3.97977899251926e-32,"Nonannotated progenitors","CG11334"
"CG11563",3.19264337331175e-36,-0.188656536553275,0.038,0.181,4.08594498916438e-32,"Nonannotated progenitors","CG11563"
"RpL34a",3.39990838090631e-36,-0.237664093689923,0.346,0.797,4.3512027458839e-32,"Nonannotated progenitors","RpL34a"
"CG4250",3.89855527862842e-36,-0.418766721979077,0.315,0.683,4.98937104558866e-32,"Nonannotated progenitors","CG4250"
"Mkrn1",5.5090722322108e-36,-0.170867058892177,0.041,0.186,7.05051064278338e-32,"Nonannotated progenitors","Mkrn1"
"CG6937",6.8340575289651e-36,-0.126145466841298,0.033,0.167,8.74622682556954e-32,"Nonannotated progenitors","CG6937"
"mRpL11",6.9366271427567e-36,-0.124742296410461,0.025,0.146,8.87749541730002e-32,"Nonannotated progenitors","mRpL11"
"Orct2",8.57661823493919e-36,-0.17149148476536,0.016,0.12,1.09763560170752e-31,"Nonannotated progenitors","Orct2"
"Nct",8.97164480252358e-36,-0.136976362730132,0.021,0.134,1.14819110182697e-31,"Nonannotated progenitors","Nct"
"Tollo",1.00930410725683e-35,-0.147609738172752,0.293,0.69,1.29170739646729e-31,"Nonannotated progenitors","Tollo"
"Stoml2",1.43557006403737e-35,-0.1310788443102,0.038,0.18,1.83724256795503e-31,"Nonannotated progenitors","Stoml2"
"CG5515",1.70344976857149e-35,-0.105962235163974,0.057,0.224,2.18007501381779e-31,"Nonannotated progenitors","CG5515"
"CG3663",1.74910255131256e-35,-0.150717507038784,0.027,0.151,2.23850144516982e-31,"Nonannotated progenitors","CG3663"
"CG31548",2.01060789273526e-35,-0.126615332498293,0.039,0.181,2.57317598112258e-31,"Nonannotated progenitors","CG31548"
"ttv",2.2089031571606e-35,-0.106836374350497,0.06,0.23,2.82695426053414e-31,"Nonannotated progenitors","ttv"
"baf",2.24209241999725e-35,0.131886076137008,0.209,0.553,2.86942987911247e-31,"Nonannotated progenitors","baf"
"CG16753",2.58845617740948e-35,-0.109160021814961,0.031,0.161,3.31270621584865e-31,"Nonannotated progenitors","CG16753"
"CG10418",2.8167814112571e-35,0.135319668039782,0.114,0.348,3.60491685012683e-31,"Nonannotated progenitors","CG10418"
"Bet3",3.65576163533247e-35,-0.171992361615867,0.022,0.135,4.6786437408985e-31,"Nonannotated progenitors","Bet3"
"mas",4.13036645400394e-35,-0.158714710295324,0.018,0.123,5.28604298783425e-31,"Nonannotated progenitors","mas"
"Gart",4.91031932511099e-35,-0.101471532460748,0.028,0.151,6.28422667227705e-31,"Nonannotated progenitors","Gart"
"par-1",5.68997654969326e-35,-0.153056326787645,0.291,0.69,7.28203198829744e-31,"Nonannotated progenitors","par-1"
"shg",6.07344774645842e-35,0.103462158572619,0.157,0.436,7.77279842591749e-31,"Nonannotated progenitors","shg"
"RabX1",6.48622048627168e-35,0.106860958311462,0.08,0.276,8.3010649783305e-31,"Nonannotated progenitors","RabX1"
"Non3",6.86099054630059e-35,-0.117974003149336,0.038,0.178,8.78069570115549e-31,"Nonannotated progenitors","Non3"
"Wnt2",7.15877996394513e-35,-0.163656777679752,0.044,0.192,9.16180659785698e-31,"Nonannotated progenitors","Wnt2"
"CG11089",7.22280963821428e-35,-0.164417544790823,0.032,0.162,9.24375177498664e-31,"Nonannotated progenitors","CG11089"
"CG2091",7.90876671086672e-35,-0.165451722883423,0.03,0.157,1.01216396365672e-30,"Nonannotated progenitors","CG2091"
"GstE11",8.11227544198532e-35,-0.151450117987684,0.049,0.202,1.03820901106528e-30,"Nonannotated progenitors","GstE11"
"Mtpalpha",8.27407643805731e-35,-0.118909812012235,0.055,0.217,1.05891630254257e-30,"Nonannotated progenitors","Mtpalpha"
"Pa1",9.3893223360119e-35,-0.111161347493351,0.016,0.117,1.2016454725628e-30,"Nonannotated progenitors","Pa1"
"r-l",9.4485391712813e-35,-0.176330130860771,0.035,0.17,1.20922404314058e-30,"Nonannotated progenitors","r-l"
"CG3335",9.46744484749187e-35,-0.144064419786092,0.038,0.176,1.21164359158201e-30,"Nonannotated progenitors","CG3335"
"CG9915",1.35424666555688e-34,-0.146628465355052,0.018,0.123,1.73316488257969e-30,"Nonannotated progenitors","CG9915"
"PSMG1",1.41111960185067e-34,-0.127413656436806,0.028,0.151,1.80595086644849e-30,"Nonannotated progenitors","PSMG1"
"snama",1.53197282527528e-34,-0.121328510608977,0.03,0.156,1.9606188217873e-30,"Nonannotated progenitors","snama"
"EloC",1.56025900713611e-34,0.105606633837434,0.112,0.343,1.99681947733279e-30,"Nonannotated progenitors","EloC"
"CG4901",1.94316992976868e-34,-0.115057215573275,0.043,0.187,2.48686887611795e-30,"Nonannotated progenitors","CG4901"
"Sf3b1",1.95259232875517e-34,-0.214337286059772,0.018,0.121,2.49892766234087e-30,"Nonannotated progenitors","Sf3b1"
"ClpP",2.01775171644469e-34,-0.145466661106783,0.033,0.164,2.58231864670592e-30,"Nonannotated progenitors","ClpP"
"BubR1",2.21245720497596e-34,-0.17766478728626,0.02,0.128,2.83150273092823e-30,"Nonannotated progenitors","BubR1"
"Ssb-c31a",3.56208449430969e-34,0.100409504079437,0.185,0.494,4.55875573581755e-30,"Nonannotated progenitors","Ssb-c31a"
"Noa36",3.60577803698435e-34,-0.161187529476579,0.024,0.139,4.61467473173257e-30,"Nonannotated progenitors","Noa36"
"lncRNA:CR42549",4.36029523684137e-34,-0.106794429276208,0.019,0.126,5.58030584410959e-30,"Nonannotated progenitors","lncRNA:CR42549"
"CG2021",4.72421156245916e-34,0.139351609769161,0.166,0.458,6.04604595763523e-30,"Nonannotated progenitors","CG2021"
"Srp68",7.36796681234522e-34,-0.12040355322864,0.02,0.128,9.42952392643942e-30,"Nonannotated progenitors","Srp68"
"ND-49",7.65101313984393e-34,-0.143852731983856,0.041,0.181,9.79176661637226e-30,"Nonannotated progenitors","ND-49"
"CG14984",8.43724695817652e-34,-0.155243237369665,0.029,0.151,1.07979886570743e-29,"Nonannotated progenitors","CG14984"
"DNApol-alpha60",8.67321055647565e-34,-0.133216864434035,0.024,0.139,1.10999748701775e-29,"Nonannotated progenitors","DNApol-alpha60"
"Tpr2",9.11272911767873e-34,-0.147221763061584,0.038,0.173,1.16624707248052e-29,"Nonannotated progenitors","Tpr2"
"Fmr1",9.36605782662954e-34,-0.120759735628171,0.043,0.187,1.19866808065205e-29,"Nonannotated progenitors","Fmr1"
"Nek2",9.52878416014163e-34,-0.14657113212589,0.023,0.135,1.21949379681493e-29,"Nonannotated progenitors","Nek2"
"Sin3A",9.71339559881679e-34,0.119291711261823,0.232,0.591,1.24312036873657e-29,"Nonannotated progenitors","Sin3A"
"Mo25",9.85459686911462e-34,-0.110381144678287,0.034,0.164,1.26119130730929e-29,"Nonannotated progenitors","Mo25"
"Pol31",1.09687253616306e-33,-0.147809196207948,0.016,0.117,1.40377747178148e-29,"Nonannotated progenitors","Pol31"
"PyK",1.17897824889339e-33,0.139592653708837,0.177,0.479,1.50885636293376e-29,"Nonannotated progenitors","PyK"
"ND-B14.5A",1.24257124538007e-33,0.103576135187078,0.097,0.307,1.59024267983741e-29,"Nonannotated progenitors","ND-B14.5A"
"CG1542",1.31604154020875e-33,-0.169770749555535,0.031,0.157,1.68426996315915e-29,"Nonannotated progenitors","CG1542"
"CG5504",1.43724223406279e-33,-0.120483086419141,0.025,0.14,1.83938261115356e-29,"Nonannotated progenitors","CG5504"
"CG5986",1.65591828620773e-33,-0.107369634556063,0.053,0.209,2.11924422268866e-29,"Nonannotated progenitors","CG5986"
"Trx-2",2.39795461589481e-33,-0.12590218897004,0.32,0.745,3.06890231742218e-29,"Nonannotated progenitors","Trx-2"
"boi",2.77852728336298e-33,-0.152299653244192,0.026,0.143,3.55595921724794e-29,"Nonannotated progenitors","boi"
"Mcm6",2.87649392108987e-33,-0.147704785831417,0.03,0.153,3.68133692021081e-29,"Nonannotated progenitors","Mcm6"
